filename,width,height,class,xmin,ymin,xmax,ymax
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,cyanobacteria,99,172,121,210
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,cumulus,57,163,88,226
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,bubble,19,200,40,230
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,bubble,18,226,35,254
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,bubble,118,230,136,255
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,cyanobacteria,0,294,29,340
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,cumulus,30,310,107,416
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,bubble,76,253,91,273
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,bubble,201,117,215,140
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,bubble,224,119,244,152
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,bubble,264,142,285,171
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,bubble,246,189,259,210
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,cyanobacteria,264,212,286,248
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,cyanobacteria,347,330,363,352
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,bubble,326,246,341,270
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,bubble,401,280,416,314
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,bubble,317,269,330,288
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,unidentified,395,266,406,284
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,cyanobacteria,327,204,345,236
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,cyanobacteria,305,206,327,235
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,bubble,334,79,352,104
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,bubble,358,22,378,54
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,bubble,333,4,353,39
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,bubble,261,51,279,79
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,cyanobacteria,284,57,311,97
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,bubble,156,81,175,113
Tincion_Cut_Training_mp4-66_jpg.rf.0398ed268bef482151012920e1e6d447.jpg,416,416,bubble,21,32,32,48
Tincion_Cut_Training_mp4-101_jpg.rf.08f93b7d282850fd115fceb71e6f0354.jpg,416,416,cyanobacteria,5,268,29,312
Tincion_Cut_Training_mp4-101_jpg.rf.08f93b7d282850fd115fceb71e6f0354.jpg,416,416,bubble,24,11,33,27
Tincion_Cut_Training_mp4-101_jpg.rf.08f93b7d282850fd115fceb71e6f0354.jpg,416,416,cumulus,33,274,67,337
Tincion_Cut_Training_mp4-101_jpg.rf.08f93b7d282850fd115fceb71e6f0354.jpg,416,416,cyanobacteria,60,256,95,315
Tincion_Cut_Training_mp4-101_jpg.rf.08f93b7d282850fd115fceb71e6f0354.jpg,416,416,unidentified,93,239,107,267
Tincion_Cut_Training_mp4-101_jpg.rf.08f93b7d282850fd115fceb71e6f0354.jpg,416,416,unidentified,109,240,127,266
Tincion_Cut_Training_mp4-101_jpg.rf.08f93b7d282850fd115fceb71e6f0354.jpg,416,416,bubble,146,148,161,182
Tincion_Cut_Training_mp4-101_jpg.rf.08f93b7d282850fd115fceb71e6f0354.jpg,416,416,bubble,245,259,264,291
Tincion_Cut_Training_mp4-101_jpg.rf.08f93b7d282850fd115fceb71e6f0354.jpg,416,416,cyanobacteria,273,238,301,285
Tincion_Cut_Training_mp4-101_jpg.rf.08f93b7d282850fd115fceb71e6f0354.jpg,416,416,bubble,339,204,356,229
Tincion_Cut_Training_mp4-101_jpg.rf.08f93b7d282850fd115fceb71e6f0354.jpg,416,416,cyanobacteria,377,218,408,265
Tincion_Cut_Training_mp4-101_jpg.rf.08f93b7d282850fd115fceb71e6f0354.jpg,416,416,cyanobacteria,52,104,72,135
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,cyanobacteria,107,341,129,375
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,cumulus,0,343,39,385
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,cyanobacteria,0,287,23,328
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,cyanobacteria,219,351,240,392
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,cyanobacteria,190,366,217,413
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,cyanobacteria,274,380,301,416
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,cyanobacteria,26,62,53,106
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,cyanobacteria,119,51,146,92
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,bubble,76,236,98,268
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,bubble,87,399,101,416
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,cyanobacteria,151,264,174,301
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,unidentified,159,220,182,256
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,bubble,143,61,159,82
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,bubble,80,22,102,50
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,bubble,12,53,24,76
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,bubble,209,41,216,54
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,cyanobacteria,256,9,274,39
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,cyanobacteria,273,35,295,69
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,bubble,275,275,288,299
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,bubble,287,286,302,311
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,bubble,270,322,282,345
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,bubble,343,230,360,258
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,bubble,245,236,257,260
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,bubble,166,143,180,164
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,cyanobacteria,291,2,321,47
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,bubble,215,44,222,57
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,cumulus,27,7,43,40
Tincion_Cut_Training_mp4-69_jpg.rf.050b9ab3e11b863f3a6c2a3933e47a42.jpg,416,416,cumulus,344,61,389,131
Tincion_Cut_Training_mp4-87_jpg.rf.00246956b2a69825281775f9a4163f40.jpg,416,416,unidentified,162,228,180,253
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,cyanobacteria,174,119,189,150
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,bubble,188,30,202,51
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,cyanobacteria,233,77,250,107
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,bubble,258,49,269,68
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,bubble,303,58,317,80
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,bubble,5,201,19,230
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,unidentified,148,156,171,191
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,bubble,179,154,194,177
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,cyanobacteria,104,114,125,153
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,cyanobacteria,75,164,99,208
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,bubble,61,373,76,403
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,cyanobacteria,204,199,220,231
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,unidentified,190,200,202,217
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,cyanobacteria,276,153,301,199
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,cyanobacteria,339,140,366,184
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,bubble,380,95,402,135
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,bubble,354,5,369,31
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,cyanobacteria,244,145,275,200
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,bubble,309,227,328,252
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,bubble,359,269,375,292
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,unidentified,105,208,130,249
Tincion_Cut_Training_mp4-49_jpg.rf.0a48fec684d3751835a7b091240420a1.jpg,416,416,unidentified,159,227,180,273
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cumulus,24,61,59,141
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cyanobacteria,96,121,110,148
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,bubble,53,126,70,156
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,bubble,38,145,51,170
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cyanobacteria,79,178,99,210
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cyanobacteria,40,217,56,248
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,bubble,6,211,18,235
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cyanobacteria,241,46,266,97
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cumulus,196,82,224,145
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cyanobacteria,252,132,270,172
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,unidentified,242,156,253,182
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,unidentified,287,169,296,193
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,unidentified,345,160,355,177
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cyanobacteria,196,164,215,197
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,bubble,198,197,221,234
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cyanobacteria,132,128,158,169
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cumulus,101,175,130,229
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cyanobacteria,235,223,255,262
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,bubble,249,259,267,286
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,bubble,254,240,266,262
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cyanobacteria,114,284,125,307
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,bubble,129,349,146,380
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,bubble,167,296,180,314
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,bubble,181,342,195,372
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,unidentified,162,222,180,253
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cyanobacteria,70,242,93,282
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cyanobacteria,66,341,89,381
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cyanobacteria,332,386,346,416
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cyanobacteria,321,188,344,234
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cyanobacteria,378,255,403,297
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cyanobacteria,286,40,306,77
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,bubble,351,43,367,74
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,unidentified,323,33,333,54
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cumulus,379,72,408,125
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,bubble,372,96,382,116
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,bubble,359,210,375,240
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,bubble,264,173,282,206
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cumulus,378,339,416,402
Tincion_Cut_Training_mp4-5_jpg.rf.0dd56ae3e2f8c155682e9149860357ff.jpg,416,416,cyanobacteria,2,326,16,350
Tincion_Cut_Training_mp4-26_jpg.rf.0b10ace252cbc319eba886ed8abe4f61.jpg,416,416,cumulus,250,187,325,300
Tincion_Cut_Training_mp4-26_jpg.rf.0b10ace252cbc319eba886ed8abe4f61.jpg,416,416,bubble,198,68,214,100
Tincion_Cut_Training_mp4-26_jpg.rf.0b10ace252cbc319eba886ed8abe4f61.jpg,416,416,bubble,237,152,251,177
Tincion_Cut_Training_mp4-26_jpg.rf.0b10ace252cbc319eba886ed8abe4f61.jpg,416,416,bubble,312,148,331,174
Tincion_Cut_Training_mp4-26_jpg.rf.0b10ace252cbc319eba886ed8abe4f61.jpg,416,416,bubble,381,134,407,168
Tincion_Cut_Training_mp4-26_jpg.rf.0b10ace252cbc319eba886ed8abe4f61.jpg,416,416,bubble,203,275,228,305
Tincion_Cut_Training_mp4-26_jpg.rf.0b10ace252cbc319eba886ed8abe4f61.jpg,416,416,bubble,211,237,227,275
Tincion_Cut_Training_mp4-26_jpg.rf.0b10ace252cbc319eba886ed8abe4f61.jpg,416,416,bubble,114,341,134,373
Tincion_Cut_Training_mp4-26_jpg.rf.0b10ace252cbc319eba886ed8abe4f61.jpg,416,416,bubble,377,378,397,410
Tincion_Cut_Training_mp4-26_jpg.rf.0b10ace252cbc319eba886ed8abe4f61.jpg,416,416,bubble,192,141,207,165
Tincion_Cut_Training_mp4-26_jpg.rf.0b10ace252cbc319eba886ed8abe4f61.jpg,416,416,cyanobacteria,39,202,52,226
Tincion_Cut_Training_mp4-26_jpg.rf.0b10ace252cbc319eba886ed8abe4f61.jpg,416,416,cyanobacteria,36,312,57,345
Tincion_Cut_Training_mp4-26_jpg.rf.0b10ace252cbc319eba886ed8abe4f61.jpg,416,416,cyanobacteria,335,216,352,261
Tincion_Cut_Training_mp4-26_jpg.rf.0b10ace252cbc319eba886ed8abe4f61.jpg,416,416,cyanobacteria,360,249,376,286
Tincion_Cut_Training_mp4-26_jpg.rf.0b10ace252cbc319eba886ed8abe4f61.jpg,416,416,cyanobacteria,105,122,131,172
Tincion_Cut_Training_mp4-26_jpg.rf.0b10ace252cbc319eba886ed8abe4f61.jpg,416,416,cyanobacteria,224,179,238,199
Tincion_Cut_Training_mp4-26_jpg.rf.0b10ace252cbc319eba886ed8abe4f61.jpg,416,416,bubble,289,53,306,78
Tincion_Cut_Training_mp4-26_jpg.rf.0b10ace252cbc319eba886ed8abe4f61.jpg,416,416,cyanobacteria,316,378,330,400
Tincion_Cut_Training_mp4-47_jpg.rf.0b7b95e8263f235ed86824a4f87ba4cd.jpg,416,416,bubble,212,47,228,71
Tincion_Cut_Training_mp4-47_jpg.rf.0b7b95e8263f235ed86824a4f87ba4cd.jpg,416,416,unidentified,264,7,309,55
Tincion_Cut_Training_mp4-47_jpg.rf.0b7b95e8263f235ed86824a4f87ba4cd.jpg,416,416,bubble,109,76,126,102
Tincion_Cut_Training_mp4-47_jpg.rf.0b7b95e8263f235ed86824a4f87ba4cd.jpg,416,416,cyanobacteria,90,256,106,290
Tincion_Cut_Training_mp4-47_jpg.rf.0b7b95e8263f235ed86824a4f87ba4cd.jpg,416,416,cyanobacteria,51,331,71,358
Tincion_Cut_Training_mp4-47_jpg.rf.0b7b95e8263f235ed86824a4f87ba4cd.jpg,416,416,bubble,100,333,113,357
Tincion_Cut_Training_mp4-47_jpg.rf.0b7b95e8263f235ed86824a4f87ba4cd.jpg,416,416,bubble,145,299,155,321
Tincion_Cut_Training_mp4-47_jpg.rf.0b7b95e8263f235ed86824a4f87ba4cd.jpg,416,416,unidentified,176,270,195,304
Tincion_Cut_Training_mp4-47_jpg.rf.0b7b95e8263f235ed86824a4f87ba4cd.jpg,416,416,unidentified,159,222,181,254
Tincion_Cut_Training_mp4-47_jpg.rf.0b7b95e8263f235ed86824a4f87ba4cd.jpg,416,416,bubble,113,252,120,271
Tincion_Cut_Training_mp4-47_jpg.rf.0b7b95e8263f235ed86824a4f87ba4cd.jpg,416,416,bubble,247,259,260,285
Tincion_Cut_Training_mp4-47_jpg.rf.0b7b95e8263f235ed86824a4f87ba4cd.jpg,416,416,bubble,226,314,244,348
Tincion_Cut_Training_mp4-47_jpg.rf.0b7b95e8263f235ed86824a4f87ba4cd.jpg,416,416,bubble,345,306,363,337
Tincion_Cut_Training_mp4-47_jpg.rf.0b7b95e8263f235ed86824a4f87ba4cd.jpg,416,416,unidentified,204,333,218,357
Tincion_Cut_Training_mp4-47_jpg.rf.0b7b95e8263f235ed86824a4f87ba4cd.jpg,416,416,cyanobacteria,190,70,212,109
Tincion_Cut_Training_mp4-47_jpg.rf.0b7b95e8263f235ed86824a4f87ba4cd.jpg,416,416,cyanobacteria,376,112,394,147
Tincion_Cut_Training_mp4-47_jpg.rf.0b7b95e8263f235ed86824a4f87ba4cd.jpg,416,416,cyanobacteria,337,2,364,43
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,cyanobacteria,2,57,24,94
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,bubble,177,32,197,65
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,cyanobacteria,163,79,187,120
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,unidentified,43,183,60,210
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,bubble,91,157,108,182
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,cyanobacteria,163,161,180,193
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,cyanobacteria,93,252,112,286
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,cyanobacteria,43,262,65,296
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,cyanobacteria,67,324,85,352
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,cyanobacteria,63,367,91,406
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,cyanobacteria,168,350,196,391
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,cyanobacteria,213,363,238,410
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,cyanobacteria,214,297,236,333
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,cyanobacteria,272,173,295,211
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,cyanobacteria,289,346,312,386
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,cyanobacteria,316,335,335,376
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,cyanobacteria,333,314,357,351
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,cyanobacteria,191,315,213,346
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,cyanobacteria,129,375,145,397
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,bubble,212,245,228,268
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,bubble,250,364,267,392
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,bubble,360,245,384,284
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,bubble,384,181,404,209
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,bubble,356,145,370,168
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,bubble,303,96,321,123
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,cyanobacteria,388,352,416,404
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,cyanobacteria,328,117,355,163
Tincion_Cut_Training_mp4-65_jpg.rf.0eb28dccc0da227cff67453d37a5aa4a.jpg,416,416,cyanobacteria,351,23,369,56
Tincion_Cut_Training_mp4-93_jpg.rf.106daba9127a82226c0f6b5658ead20c.jpg,416,416,bubble,60,26,70,50
Tincion_Cut_Training_mp4-93_jpg.rf.106daba9127a82226c0f6b5658ead20c.jpg,416,416,cyanobacteria,40,41,54,63
Tincion_Cut_Training_mp4-93_jpg.rf.106daba9127a82226c0f6b5658ead20c.jpg,416,416,bubble,19,31,30,49
Tincion_Cut_Training_mp4-93_jpg.rf.106daba9127a82226c0f6b5658ead20c.jpg,416,416,bubble,179,34,194,52
Tincion_Cut_Training_mp4-93_jpg.rf.106daba9127a82226c0f6b5658ead20c.jpg,416,416,bubble,207,6,215,28
Tincion_Cut_Training_mp4-93_jpg.rf.106daba9127a82226c0f6b5658ead20c.jpg,416,416,cyanobacteria,161,135,178,167
Tincion_Cut_Training_mp4-93_jpg.rf.106daba9127a82226c0f6b5658ead20c.jpg,416,416,cyanobacteria,122,172,143,204
Tincion_Cut_Training_mp4-93_jpg.rf.106daba9127a82226c0f6b5658ead20c.jpg,416,416,cyanobacteria,120,239,141,279
Tincion_Cut_Training_mp4-93_jpg.rf.106daba9127a82226c0f6b5658ead20c.jpg,416,416,cyanobacteria,73,284,90,314
Tincion_Cut_Training_mp4-93_jpg.rf.106daba9127a82226c0f6b5658ead20c.jpg,416,416,cyanobacteria,113,366,136,408
Tincion_Cut_Training_mp4-93_jpg.rf.106daba9127a82226c0f6b5658ead20c.jpg,416,416,unidentified,275,246,297,287
Tincion_Cut_Training_mp4-93_jpg.rf.106daba9127a82226c0f6b5658ead20c.jpg,416,416,bubble,341,263,348,282
